GAME_DATE,LAST_NAME,FIRST_NAME,FULL NAME,DRAFTED?,TIER,ROUND,PICK,TEAM,CLASS,SCOUT_NAME,PLAYER_SCHOOL,CONFERENCE,HEIGHT_IN,WEIGHT_LBS,POSITION1,POSITION2,BATTING_SIDE_R_L_S,THROWING_SIDE_R_L,OPPONENT_SCHOOL,OPPONENT_CONFERENCE,GAME,BP_HOME_RUNS_PULL,BP_HOME_RUNS_MIDDLE,BP_HOME_RUNS_OPPOSITE_FIELD,AT_BATS,WALKS,HITS,RUNS,STOLEN_BASES,RBIS,HOME_1ST_TIME,NUMBER_OF_SWINGS,SWING_AND_MISSES,CHASE_SWINGS,SWINGS_FB,LENGTH_OF_AT_BAT_PITCHES,HARD_CONTACT_PULL_SIDE,HARD_CONTACT_MIDDLE,HARD_CONTACT_OPPOSITE_FIELD,ABOVE_AVERAGE_DEFENSIVE_PLAYS,ERRORS_COMMITTED,PRESENT_HITTING,PRESENT_POWER,PRESENT_RUNNING,PRESENT_FIELDING,PRESENT_ARM,FUTURE_HITTING,FUTURE_POWER,FUTURE_RUNNING,FUTURE_FIELDING,FUTURE_ARM,PLAYERID,SCHOOLID,SCOUTID,GAMEKEY,COMMENTS,AVG GRADE
03/30/2018,Vavra,Terrin,"Vavra, Terrin",Y,1,3,96,Rockies,Jr.,Tommy_Moran,"University of Minnesota, Twin CIties",Big 10,72,190,SS,,L,R,St. John's University,Big East,"St. John's University_AT_University of Minnesota, Twin Cities_03/30/2018",,,,5,0,2,1,0,2,,10,0,0,7,3.6,2,0,0,1,,60,45,50,60,45,65,55,60,70,60,2777,94,78,8646,,52
04/14/2018,Pena,Jeremy,"Pena, Jeremy",Y,1,3,102,Astros,Jr.,Joe Barbella,University of Maine,America East Conference,72,180,SS,,R,R,Monmouth University,Metro Atlantic Athletic Conference,University of Maine_AT_Monmouth University_04/14/2018,2,1,0,4,1,1,1,1,0,4.35,6,2,0,3,4,1,1,,1,1,35,40,50,60,60,45,50,50,65,60,2613,2,1,8696,"The guy just looks like a ball player. Lean strong body. Soft hands, plus range and plus arm. Can play SS at the next level. Good speed. Knows how to steal a base.2.97 time from 1st to 2nd on SB. Showed lots of raw power in BP. Hits the ball to all fields. Hit tool needs more work.",49
03/02/2018,Rivas,Alfonso,"Rivas, Alfonso",Y,2,4,113,Athletics,Jr.,Caleb Watkins,University of Arizona,Pac 12,71,191,1B,OF,L,L,University of Illinois,Big 10,University of Arizona_AT_University of Illinois Urbana-Champaign_03/03/2018,,,,4,0,2,2,0,1,4.34,13,2,4,10,6,2,1,0,0,0,50,40,55,30,30,50,45,55,40,35,2662,509,119,7450,,41
03/30/2018,Witherspoon,Grant,"Witherspoon, Grant",Y,2,4,120,Rays,Jr.,Jamie Quolas,Tulane University,American Athletic Conference,75,203,CF,,L,L,University of South Florida,American Athletic Conference,Tulane University_AT_University of South Florida_03/30/2018,,,,3,0,2,0,0,0,4.43,3,0,0,2,3,2,0,0,0,0,50,40,30,45,45,60,50,35,50,50,2815,10,90,8648,,42
04/07/2018,Cole,Eric,"Cole, Eric",Y,2,4,122,Royals,Jr.,M.Steward,University of Arkansas,SEC,71,195,OF,,S,R,Auburn,SEC,UniversityofArkansas_at_Auburnuniversity_4/7/18,,,,6,0,3,1,0,2,4.14,11,4,1,4,3.5,0,2,0,0,0,55,50,50,55,45,55,55,55,55,50,1760,568,108,3757,A complete hitter with very good plate discipline along with power that continues to develop each year. typically puts the ball in play with the ability to spray it to all parts of the field.,51
03/02/2018,McKenna,Alex,"McKenna, Alex",Y,2,4,132,Astros,Jr.,Doug Wyman,California Polytechnic State University,Big West,74,200,CF,,R,R,University of the Pacific,Big West,"University of the Pacific_AT_California Polytechnic State University, San Luis Obispo",0,0,0,3,1,0,0,0,0,4.3,5,0,0,3,3.75,0,0,1,1,0,55,45,50,55,50,60,50,55,55,55,504,99,122,1215,,51
03/08/2018,McKenna,Alex,"McKenna, Alex",Y,2,4,132,Astros,Jr.,Reagan_Gropp,California Polytechnic State University,Big West,74,200,CF,OF,R,R,"University of Nebraska, Lincoln",Big 10,"California Polytechnic State University_AT_University of Nebraska, Lincoln",,,,5,1,1,1,0,1,4.2,7,1,0,5,4,0,0,0,0,0,45,30,50,50,40,55,40,55,60,55,504,99,53,2156,,43
03/08/2018,McKenna,Alex,"McKenna, Alex",Y,2,4,132,Astros,Jr.,Reagan_Gropp,California Polytechnic State University,Big West,74,200,CF,OF,R,R,"University of Nebraska, Lincoln",Big 10,"California Polytechnic State University_AT_University of Nebraska, Lincoln",,,,5,1,1,1,0,1,4.2,7,1,0,5,4,0,0,0,0,0,45,30,50,50,40,55,40,55,60,55,504,99,53,2156,,43
05/15/2018,Vierling,Matt,"Vierling, Matt",Y,2,5,137,Phillies,Jr.,Hugo_Belisario,University of Notre Dame,Atlantic Coast Conference,75,205,OF,P,R,R,Northwestern University,Big 10,University of Notre Dame_AT_Northwestern University_05/15/2018,,,,4,2,2,4,0,1,4.56,7,0,0,4,4.0,0,1,1,0,0,60,65,55,55,55,65,65,60,60,60,3052,45,17,3913,,58
04/28/2018,Koch,Grant,"Koch, Grant",Y,2,5,144,Pirates,,Maddox Steward,University of Arkansas,SEC,72,206,C,,R,R,University of Alabama,SEC,University of Alabama_AT_University of Arkansas_4/29/18,,,,3,2,2,2,0,1,,8,1,0,4,5.5,0,2,0,1,1,50,55,30,55,60,55,55,30,55,60,2486,568,108,3345,a swing and miss hitter with some power. more impressive as a catcher who is a true game manager with a good pop time with an accurate arm.,50
03/17/2018,Neustrom,Robert,"Neustrom, Robert",Y,2,5,145,Orioles,Jr.,Anthony_Osnacz,University of Iowa,Big 10,75,210,RF,OF,L,L,University of Evansville,Missouri Valley Conference,University of Evansville_AT_University of Iowa,,,,4,0,3,3,0,1,,4,0,0,0,2.7,0,0,2,2,0,30,45,,55,50,55,55,,60,50,1326,61,86,1061,,45
03/23/2018,Neustrom,Robert,"Neustrom, Robert",Y,2,5,145,Orioles,Jr.,Anthony_Osnacz,University of Iowa,Big 10,75,210,RF,OF,L,L,"Indiana University, Bloomington",Big 10,"Indiana University, Bloomington_AT_University of Iowa",,,,5,0,2,1,0,0,4.18,11,1,0,0,3.6,1,2,1,1,0,30,45,55,55,50,55,55,55,60,50,1326,61,86,1487,,47
03/28/2018,Neustrom,Robert,"Neustrom, Robert",Y,2,5,145,Orioles,Jr.,Anthony_Osnacz,University of Iowa,Big 10,75,210,RF,OF,L,L,Bradley University,Missouri Valley Conference,Bradley University_AT_University of Iowa,,,,5,1,3,1,0,2,4.15,11,1,0,0,3.8,1,0,0,0,0,30,45,55,55,50,55,55,55,55,50,1326,61,86,1661,,47
04/04/2018,Neustrom,Robert,"Neustrom, Robert",Y,2,5,145,Orioles,Jr.,Anthony_Osnacz,University of Iowa,Big 10,75,210,RF,OF,L,L,Grand View University,Heart of America Athletic Conference,Grand View University_AT_University of Iowa_04/04/2018,,,,4,0,1,0,0,0,,6,1,0,3,3,1,0,0,0,0,30,45,55,50,55,55,55,55,60,55,1326,61,86,3454,"Has cooled off of late. Still the best all around player. Still taking strong ABs. Hasn't been finding the barrel as often as of late. Still a very good hitter imo. One of the ""flatter"" swing planes. ",47
04/07/2018,Neustrom,Robert,"Neustrom, Robert",Y,2,5,145,Orioles,Jr.,Anthony_Osnacz,University of Iowa,Big 10,75,210,RF,OF,L,L,The Ohio State University,Big 10,The Ohio State University_AT_University of Iowa_04/07/2018,,,,3,1,0,0,0,0,,6,1,0,3,4,0,0,0,0,0,30,45,55,50,55,55,55,55,50,55,1326,61,86,3523,,47
04/08/2018,Neustrom,Robert,"Neustrom, Robert",Y,2,5,145,Orioles,Jr.,Anthony_Osnacz,University of Iowa,Big 10,75,210,RF,OF,L,L,The Ohio State University,Big 10,The Ohio State University_AT_University of Iowa_04/08/2018,,,,3,1,1,0,0,0,,9,0,0,5,5,1,0,0,0,0,30,45,55,50,55,55,55,55,55,55,1326,61,86,3693,,47
04/25/2018,Neustrom,Robert,"Neustrom, Robert",Y,2,5,145,Orioles,Jr.,Anthony_Osnacz,Universtiy of Iowa,Big 10 ,75,210,RF,OF,L,L,UW-Milwaukee,Horizon League,UW-Milwaukee_AT_University of Iowa_04/25/2018,,,,4,0,1,2,0,1,4.14,6,0,0,5,3.5,1,0,0,0,0,30,30,55,50,55,50,50,50,50,55,1326,61,86,3091,"Has cooled off of late. Still the best all around player. Still taking strong ABs. Hasn't been finding the barrel as often as of late. Still a very good hitter imo. One of the ""flatter"" swing planes. ",44
04/27/2018,Neustrom,Robert,"Neustrom, Robert",Y,2,5,145,Orioles,Jr.,Anthony_Osnacz,University of Iowa,Big 10 ,75,210,RF,OF,L,L,University of Michigan,Big 10,University of Michigan_AT_University of Iowa_04/27/2018,,,,4,0,1,0,0,0,4.3,5,1,1,2,4,1,0,1,1,0,30,30,45,50,55,50,50,50,50,55,1326,61,86,3171,Looked really good in RF. Smooth and effiecient routes to the ball. Made 6 POs and one really nice snag on a ball in foul territory. At the very least an average RF. Did attempt one throw to the plate came up a bit short.,42
04/27/2018,Neustrom,Robert,"Neustrom, Robert",Y,2,5,145,Orioles,Jr.,Anthony_Osnacz,University of Iowa,Big 10 ,75,210,RF,OF,L,L,University of Michigan,Big 10,University of Michigan_AT_University of Iowa_04/28/2018,,,,4,0,1,1,0,2,,5,0,0,2,4.25,2,0,0,0,0,30,30,45,50,55,50,50,50,50,55,1326,61,86,3252,Looked really good in RF. Smooth and effiecient routes to the ball. Made 6 POs and one really nice snag on a ball in foul territory. At the very least an average RF. Did attempt one throw to the plate came up a bit short.,42
04/28/2018,Neustrom,Robert,"Neustrom, Robert",Y,2,5,145,Orioles,Jr.,Anthony_Osnacz,University of Iowa,Big 10 ,75,210,RF,OF,L,L,University of Michigan,Big 10,University of Michigan_AT_University of Iowa_04/29/2018,,,,3,1,0,1,0,0,4.34,7,0,0,4,4.25,0,0,0,0,0,30,30,45,50,55,50,50,50,50,55,1326,61,86,3329,,42
05/04/2018,Neustrom,Robert,"Neustrom, Robert",Y,2,5,145,Orioles,Jr.,Anthony_Osnacz,University of Iowa,Big 10 ,75,210,RF,OF,L,L,University of Michigan,Big 10,Oklahoma State University_AT_University of Iowa_05/04/2018,,,,5,0,2,0,0,1,,9,0,0,3,3.8,0,0,3,1,0,30,30,45,50,55,50,50,50,50,55,1326,61,86,4109,"Neustrom made plenty of hard contact today, nearly pulling a ball out to go back-to-back with Cropley. ",42
05/05/2018,Neustrom,Robert,"Neustrom, Robert",Y,2,5,145,Orioles,Jr.,Anthony_Osnacz,University of Iowa,Big 10 ,75,210,RF,OF,L,L,Oklahoma State University,Big 12,Oklahoma State University_AT_University of Iowa_05/05/2018,,,,5,1,3,3,0,5,,12,3,0,6,4.16,1,0,1,0,0,30,30,45,50,55,50,50,50,50,55,1326,61,86,4163,"Neustrom looked fantastic at the plate hitting 2 home runs, one to his pull side and one to opposite field. A majority of his power has come to his pull side of late. Looked good in RF tracking down every ball hit his way well. Thew a line drive to Boe at second which resulted in the runner at home thrown out. Can definitely handle RF. Got beat by a few fastballs (89,90,91) today, though he did hit one fastball for a HR. He hasn't had trouble with velocity to this point either. I don't think it is a real issue",42
05/17/2018,Neustrom,Robert,"Neustrom, Robert",Y,2,5,145,Orioles,Jr.,Anthony_Osnacz,University of Iowa,Big 10,75,210,RF,OF,L,L,Penn State University,Big 10,Penn State University_AT_University of Iowa_05/17/2018,,,,4,1,1,0,0,0,,9,1,0,2,4.6,1,0,0,0,0,30,30,45,50,50,50,50,45,50,50,1326,61,86,3949,,41
05/18/2018,Neustrom,Robert,"Neustrom, Robert",Y,2,5,145,Orioles,Jr.,Anthony_Osnacz,University of Iowa,Big 10,75,210,RF,OF,L,L,Penn State University,Big 10,Penn State University_AT_University of Iowa_05/18/2018,,,,4,0,1,1,0,0,4.18,7,3,2,3,3.0,0,0,0,0,0,25,30,45,50,50,50,50,45,50,50,1326,61,86,3977,"It appears there is a book on Neustrom. He chased 2 sliders low and away. He also can get beat by + velo (94+). His swing is adjustable, but has lots of moving parts. Has often been bouncing balls into the ground. Can't seem to find the barrel lately. Lots of contact coming off the end of the bat. His swing has become more level as a result of him dropping his hands a bit in the load phase. It is more ideal for him to hit with a negative attack angle to take advantage of his + raw power.",40
05/19/2018,Neustrom,Robert,"Neustrom, Robert",Y,2,5,145,Orioles,Jr.,Anthony_Osnacz,University of Iowa,Big 10,75,210,RF,OF,L,L,Penn State University,Big 10,Penn State University_AT_University of Iowa_05/19/2018,,,,3,2,1,0,0,2,,12,2,4,5,5.4,0,0,0,0,0,25,30,45,50,50,55,50,45,50,50,1326,61,86,4020,"Right now I'd give Neustrom a 5th or 6th round grade. Has solid tools across the board, but no carrying tool. Not sure the bat is there for RF, and some may not like him in RF due to a merely average arm. He's a future 4th OF with some upside.",40
05/11/2018,Neustrom,Robert,"Neustrom, Robert",Y,2,5,145,Orioles,Jr.,Hugo Belisario,University of Iowa,Big Ten Conference,75,200,OF,,L,L,Northwestern University,Big Ten Conference,University of Iowa_AT_Northwestern University_05/11/2018,,,,5,0,1,1,0,0,,7,1,0,2,4,0,1,1,0,0,65,60,55,55,55,70,65,55,60,60,1326,61,17,3793,,58
04/14/2018,Bec,Christopher,"Bec, Christopher",Y,2,5,146,Blue Jays,Sr.,Joe Barbella,University of Maine,America East Conference,71,190,C,,R,R,Monmouth University,Metro Atlantic Athletic Conference,University of Maine_AT_Monmouth University_04/14/2018,1,0,0,4,0,0,0,0,0,,7,1,0,5,2,3,0,1,2,0,35,40,45,45,60,45,45,45,50,60,2183,2,1,8696,"Good athlete, moved from SS to C a few seasons ago. Strong lower half and big shoulders. Cannon for an arm. Showed it off by throwing out 2 basestealers and a great throw to first on a bunt. PT 1.88,1.90 and 1.91. Aggressive hitter, makes lot of hard contact. Showed raw power in BP.",45
03/24/2018,Dunn,Nick,"Dunn, Nick",Y,2,5,153,Cardinals,Jr.,Duncan Wilson,"University of Maryland, College Park",Big 10,70,180,2B,,L,R,Stetson University,Atlantic Sun Conference,"Stetson University_AT_University of Maryland, College Park_03/24/2018",,,,4,1,2,2,0,2,4.47,6,0,0,5,3.6,2,1,0,0,0,40,40,50,40,35,50,50,55,50,45,1505,67,125,7298,,41
02/18/2018,Dunn,Nick,"Dunn, Nick",Y,2,5,153,Cardinals,Jr.,Logan Bookout,"University of Maryland, College Park",Big Ten,70,175,2B,SS,L,R,University of Tennessee,Southeastern Conference,"University of Maryland, College Park_AT_University of Tennessee",,,,3,2,,1,,,4.2,1,2,,3,2.6,,,1,2,,55,60,50,65,45,60,65,55,70,50,1505,#REF!,22,,,55
05/01/2018,Dunn,Nick,"Dunn, Nick",Y,2,5,153,Cardinals,Jr.,Nathan Shisler,University of Maryland College Park,Big 10,70,180,2B,INF,L,R,West Virginia University,Big 12,"University of Maryland, College Park_AT_West Virginia University_05/01/2018",,,,5,2,1,1,0,0,4.1,8,3,1,4,5,0,0,1,0,0,45,40,45,45,35,55,45,50,55,45,1505,67,104,8388,"Extremely athletic build. Keeps his hands inside the hitting zone throughout the swing really well. High level prospect right now and will continue to only get better. Hasn't played many games this year on dirt, use to fielding on turf.",42
05/04/2018,Dunn,Nick,"Dunn, Nick",Y,2,5,153,Cardinals,Jr.,Reagan_Gropp,"University of Maryland, College Park",Big 10,70,175,2B,INF,L,R,"University of Nebraska, Lincoln",Big 10,"University of Maryland, College Park_AT_University of Nebraska, Lincoln_05/04/2018",,,,6,0,2,2,0,3,,12,2,2,9,4.2,1,1,0,0,0,45,25,60,50,30,55,35,65,50,40,1505,67,53,4124,,42
05/09/2018,Dunn,Nick,"Dunn, Nick",Y,2,5,153,Cardinals,Jr.,Theo Mackie,"University of Maryland, College Park",Big 10,70,175,2B,,L,R,Towson University,Colonial Athetic Conference,"Towson University_AT_University of Maryland, College Park_05/09/2018",,,,4,1,1,0,0,1,,5,0,0,4,2.4,3,0,1,0,0,55,45,,45,35,60,55,,50,40,1505,67,69,8775,"Small but good hitting second baseman. Defensively, Dunn has fringe-average range but good glove work at second base. His arm is serviceable at second base but it is weak and he struggles to make throws across his body, which limits him to second base. Offensively, is an extremely aggressive hitter but has a good eye at the plate and great bat to ball skills. Has quick bat speed and a smooth, controlled swing that gives him a plus hit tool. Also has plus home run power.",45
03/31/2018,Weber,Andy,"Weber, Andy",Y,2,5,158,Cubs,Jr.,Scott Moore,University of Virginia,Atlantic Coast Conference,73,190,2B,,L,R,University of Pittsburgh,Atlantic Coast Conference,University of Virginia_AT_University of Pittsburgh_03/31/2018,2,0,0,4,0,3,1,0,2,4.25,7,2,2,6,2.25,2,1,0,0,0,40,40,45,40,35,50,45,45,50,45,1550,51,8,7533,,40
03/10/2018,Canning,Gage,"Canning, Gage",Y,2,5,161,Nationals,Jr.,Jack Chavez,Arizona State University,PAC-12,71,178,CF,OF,L,R,University of North Carolina at Wilmington,CAA,University of North Carolina at Wilmington_at_Arizona State University,0,0,0,4,1,1,0,0,0,4.2,9,3,2,1,5.25,1,1,0,0,0,55,40,40,55,45,65,50,50,65,50,571,489,27,771,,47
03/10/2018,Canning,Gage,"Canning, Gage",Y,2,5,161,Nationals,Jr.,Jack Chavez,Arizona State University,PAC-12,71,178,CF,OF,L,R,University of North Carolina at Wilmington,CAA,University of North Carolina at Wilmington_at_Arizona State University,0,0,0,4,1,1,0,0,0,4.2,9,3,2,1,5.25,1,1,0,0,0,55,40,40,55,45,65,50,50,65,50,571,489,27,771,,47
04/13/2018,Moritz,Andrew,"Moritz, Andrew",Y,2,6,172,Braves,Jr.,Keith Spalding,The University of North Carolina at Greensboro,Southern,71,185,CF,,L,L,East Tennessee State University,Southern,East Tennessee State University_AT_The University of North Carolina at Greensboro_04/13/2018,,,,4,0,3,3,0,1,4.2,7,0,0,2,3.2,1,2,1,1,0,50,40,60,55,55,55,45,60,60,55,1879,613,6,7707,,52
04/14/2018,Moritz,Andrew,"Moritz, Andrew",Y,2,6,172,Braves,Jr.,Keith Spalding,The University of North Carolina at Greensboro,Southern Conference,71,185,CF,,L,L,East Tennessee State University,Southern Conference,East Tennessee State University_AT_The University of North Carolina at Greensboro_04/14/2018,,,,4,0,1,0,0,0,4.2,7,2,1,3,4,1,1,0,1,0,50,50,60,60,60,60,50,70,70,60,1879,613,6,7750,,56
04/14/2018,Moritz,Andrew,"Moritz, Andrew",Y,2,6,172,Braves,Jr.,Keith Spalding,The University of North Carolina at Greensboro,Southern Conference,71,185,CF,,L,L,East Tennessee State University,Southern Conference,East Tennessee State University_AT_The University of North Carolina at Greensboro_04/15/2018,,,,5,0,4,1,0,4,4.2,9,1,1,6,3.2,2,2,0,1,0,50,50,60,60,60,70,50,70,70,60,1879,613,6,7774,,56
03/11/2018,Decolati,Niko,"Decolati, Niko",Y,2,6,186,Rockies,Jr.,Matt Johnson,Loyola Marymount University,West Coast Conference,73,215,3B,,R,R,Valparaiso University,Missouri Valley Conference,Valparaiso University_AT_Loyola Marymount University_03/10/2018,0,0,0,4,1,1,2,0,0,4.2,6,2,1,4,2.4,0,0,1,1,1,40,35,60,35,55,50,45,60,50,60,656,1241,60,755,,45
03/11/2018,Decolati,Niko,"Decolati, Niko",Y,2,6,186,Rockies,Jr.,Matt Johnson,Loyola Marymount University,West Coast Conference,73,215,3B,,R,R,Valparaiso University,Missouri Valley Conference,Valparaiso University_AT_Loyola Marymount University_03/10/2018,0,0,0,4,1,1,2,0,0,4.2,6,2,1,4,2.4,0,0,1,1,1,40,35,60,35,55,50,45,60,50,60,656,1241,60,755,,45
02/20/2018,Decolati,Niko,"Decolati, Niko",Y,2,6,186,Rockies,Jr.,Russ Morgan,Loyola Marymount University,West Coast Conference,71,215,SS,INF,R,R,University of California Irvine,Big West,University of California Irvine_AT_Loyola Marymount University,0,0,0,5,0,2,3,2,,,10,2,2,6,5,1,0,1,0,0,55,55,60,60,55,55,55,50,60,60,656,1241,80,317,,57
04/12/2018,Granberg,Devlin,"Granberg, Devlin",Y,2,6,190,Red Sox,Sr.,Caleb Watkins,Dallas Baptist University,Missouri Valley,74,224,LF,,R,R,Southern Illinois University,Missouri Valley,Southern Illinois University_AT_Dallas Baptist University_04/13/2018,,,,5,0,1,1,0,0,4.21,8,1,1,5,2.6,1,0,0,1,0,50,45,50,50,50,55,50,50,50,50,2378,299,119,8689,"Leaping grab against the wall to save runs and prevent extra base hit. Outfield assist throwing to 2nd. Leadoff hitter material, fast runner, quick hands with pop, fluid swing.",49
04/28/2018,Granberg,Devlin,"Granberg, Devlin",Y,2,6,190,Red Sox,Sr.,David_Gerth,Dallas Baptist University,Missouri Valley Conference,74,224,LF,INF,R,R,Valparaiso University,Missouri Valley Conference,Dallas Baptist University_AT_Valparaiso University_04/28/2018,,,,6,0,2,1,3,1,,8,0,0,6,2.7,2,0,0,0,0,50,50,55,50,50,60,60,55,50,50,2378,299,46,3233,"Devlin Granberg is a senior outfielder at Dallas Baptist. He has hit everywhere he has played at and his hit tool is his best attribute. Granberg has above average power and bat speed. He also has solid footspeed with good instincts on base. He gets great jumps when stealing bases. Granberg has average range and arm strength, fits in as a left fielder in pro ball. He has a slightly open stance with some movement in his hands. Granberg has a ceiling of an everyday left fielder in the majors. Fits in as a top 10 round senior sign to save money, or in the 11-20 rounds.",51
04/29/2018,Granberg,Devlin,"Granberg, Devlin",Y,2,6,190,Red Sox,Sr.,David_Gerth,Dallas Baptist University,Missouri Valley Conference,74,224,LF,INF,R,R,Valparaiso University,Missouri Valley Conference,Dallas Baptist University_AT_Valparaiso University_04/29/2018,,,,4,0,2,0,0,2,,7,1,0,7,3,0,0,1,0,0,50,50,55,50,50,60,60,55,50,50,2378,299,46,3340,"Devlin Granberg is a senior outfielder at Dallas Baptist. He has hit everywhere he has played at and his hit tool is his best attribute. Granberg has above average power and bat speed. He also has solid footspeed with good instincts on base. He gets great jumps when stealing bases. Granberg has average range and arm strength, fits in as a left fielder in pro ball. He has a slightly open stance with some movement in his hands. Granberg has a ceiling of an everyday left fielder in the majors. Fits in as a top 10 round senior sign to save money, or in the 11-20 rounds.",51
01/27/2018,De La Rosa,Eric,"De La Rosa, Eric",Y,2,7,195,Tigers,So.,Scott Naughton,Grossmont College,Pacific Coast Athletic Conference,76,175,LF,,R,R,West LA College,Western State Conference,West Los Angeles College_AT_Grossmont College,0,0,0,5,1,3,2,1,2,4.05,1.2,1,0,2,3.6,1,0,1,0,0,50,50,50,50,60,75,60,60,60,70,203,467,84,,,52
03/03/2018,Schuyler,Jay,"Schuyler, Jay",Y,2,7,199,Reds,Jr,"McCann, Ruairi",University of San Diego,West Coast,73,195,LF,C,R,R,"Indiana University, Bloomington",Big Ten,"Indiana University, Bloomington_AT_University of San Diego_03/03/2018",0,0,0,5,0,3,0,0,0,4.17,9,2,1,7,3,1,0,1,0,0,50,45,60,50,55,65,60,60,60,65,597,1243,72,1775,,52
04/19/2018,Schuyler,Jay,"Schuyler, Jay",Y,2,7,199,Reds,Jr.,Russ Morgan,University of San Diego,West Coast Conference,73,195,INF,OF,R,R,Pepperdine University,West Coast Conference,University of San Diego_AT_ Pepperdine University 4/20/2018,0,0,0,4,0,2,0,0,0,,6,1,1,4,4.75,1,1,0,0,0,30,25,30,,30,30,25,30,,30,597,1243,80,2789,,29
04/19/2018,Schuyler,Jay,"Schuyler, Jay",Y,2,7,199,Reds,Jr.,Russ Morgan,University of San Diego,West Coast Conference,73,195,INF,OF,R,R,Pepperdine University,West Coast Conference,University of San Diego_AT_ Pepperdine University 4/20/2018,,,,4,0,2,0,0,0,,6,1,1,4,4.75,1,1,0,0,0,30,25,30,40,30,30,25,30,45,30,597,1243,80,2789,,31
05/17/2018,Harris,Jawuan,"Harris, Jawuan",Y,2,7,201,Padres,Jr.,Brian Chinni,Rutgers University,Big Ten,69,190,OF,,R,R,University of Minnesota,Big Ten,"University of Minnesota, Twin Cities_AT_Rutgers University_05/17/2018",,,,3,0,1,0,1,0,4.04,6,2,1,4,3.3,2,0,0,1,0,55,50,70,60,55,65,60,70,65,60,2976,64,27,8453,"Struggled more this time I saw him, not as confident, incredible speed on the bases and the outfield, saved a run in the field running down a double, strong quick hands at the plate but has room to grow, needs to go the other way",58
05/13/2018,Harris,Jawuan,"Harris, Jawuan",Y,2,7,201,Padres,Jr.,Duncan Wilson,Rutgers University,Big 10,69,190,CF,OF,R,R,"University of Maryland, College Park",Big 10,"Rutgers University_AT_University of Maryland, College Park_05/13/2018",,,,4,1,2,2,0,2,4.22,6,1,0,3,5,3,0,0,0,0,40,40,60,40,35,45,50,65,50,45,2976,64,125,8427,,43
05/15/2018,Harris,Jawuan,"Harris, Jawuan",Y,2,7,201,Padres,Jr.,Joe_Barbella,Rutgers University,Big Ten,69,190,CF,,R,R,Monmouth University,Metro Atlantic Athletic Conference,Monmouth University_AT_Rutgers University_05/15/2018,0,0,0,4,1,0,0,1,0,,5,3,1,3,,2,0,0,0,0,30,40,60,45,40,40,50,60,50,40,2976,64,1,8440,A top athlete who is a 2 sport star in baseball and football. Has plus tools in raw power and speed. Has a strong body.  The biggest question on him is his off the field issues and drive.  Has been suspended from the football team in 2017 and baseball team in 2018.  During fielding drills shows laziness. Some at bats looks not interested. When playing hard has lots of skill.  Plus speed gives him lots of range in CF. Has hit 3 HRs in a game before.  Turns on the inside fb. Needs to lay off the outside BB.,43
03/25/2018,Wilson,Brooks,"Wilson, Brooks",Y,2,7,202,Braves,Sr.,Duncan Wilson,Stetson University,Atlantic Sun,75,209,1B,P,L,R,"University of Maryland, College Park",Big 10,"Stetson University_AT_University of Maryland, College Park_03/25/2018",,,,3,0,0,0,0,0,4.22,4,0,0,3,3.67,1,0,0,0,0,35,35,60,35,40,40,40,60,40,45,1415,55,125,7325,,41
03/25/2018,Wilson,Brooks,"Wilson, Brooks",Y,2,7,202,Braves,Sr.,Duncan Wilson,Stetson University,Atlantic Sun,75,209,RHP,1B,L,R,"University of Maryland, College Park",Big 10,"Stetson University_AT_University of Maryland, College Park_03/25/2018",,,,3,0,0,0,0,0,4.22,4,0,0,3,3.67,1,0,0,0,0,35,35,60,35,40,40,40,60,40,45,1415,55,125,7325,,41
05/15/2018,Podkul,Nick,"Podkul, Nick",Y,2,7,206,Blue Jays,Jr.,Hugo_Belisario,University of Notre Dame,Atlantic Coast Conference,74,190,INF,,R,R,Northwestern University,Big 10,University of Notre Dame_AT_Northwestern University_05/15/2018,,,,6,0,2,2,0,5,,6,1,0,4,4.0,2,0,0,0,1,65,65,60,55,60,70,70,60,60,65,3059,45,17,3913,,61
05/22/2018,Fry,David,"Fry, David",Y,2,7,215,Brewers,Sr.,Ketzy Garcia,Northwestern State Univeristy,Southland Conference,72,195,1B,,R,R,McNeese State University,Southland Conference,McNeese State University_AT_Northwestern State University_05/23/2018,,,,4,0,1,0,0,0,4.5,9,0,1,4,3,0,0,1,1,0,50,55,30,45,50,60,65,40,50,50,556,631,45,8784,"This game was one of his worst of the tournament, he did incredible the rest of it and went on to win the tournament MVP because of it.",46
03/05/2018,Fry,David,"Fry, David",Y,2,7,215,Brewers,Sr.,Tyler Tumbleson,Northwestern State University,Southland,72,195,1B,,R,R,Texas A&M,Southeastern,Northwestern State University_AT_Texas A&M_03/06/2018,1,0,0,4,0,2,0,0,1,,9,3,1,6,3,0,0,2,0,0,40,35,40,40,40,45,45,40,50,45,556,626,116,2117,,39
03/05/2018,Fry,David,"Fry, David",Y,2,7,215,Brewers,Sr.,Tyler Tumbleson,Northwestern State University,Southland,72,195,1B,,R,R,Texas A&M,Southeastern,Northwestern State University_AT_Texas A&M_03/06/2018,1,0,0,4,0,2,0,0,1,,9,3,1,6,3,0,0,2,0,0,40,35,40,40,40,45,45,40,50,45,556,626,116,2117,,39
