First Name,Last Name,Date,CLASS,SCOUT_NAME,PLAYER_SCHOOL,CONFERENCE,DIVISION,HEIGHT_IN,WEIGHT,POSITION1,POSITION2,THROWING_SIDE_R_L,BATTING_SIDE_R_L_S,OPPONENT_SCHOOL,OPPONENT_CONFERENCE,GAME,INNINGS_PITCHED,HITS_ALLOWED,RUNS_ALLOWED,STOLEN_BASES_ALLOWED,WALKS,STRIKEOUTS_CALLED_VS_RIGHT,STRIKEOUTS_SWINGING_VS_RIGHT,STRIKEOUTS_CALLED_VS_LEFT,STRIKEOUTS_SWINGING_VS_LEFT,HOME_RUNS_ALLOWED,GROUNDOUTS,FLYOUTS,TIME_TO_HOME,PITCH_TOTAL,STRIKES_TOTAL,BATTERS_FACED,FIRST_PITCH_STRIKES,HITS_ALLOWED_LEFT_SIDE,HITS_ALLOWED_MIDDLE,HITS_ALLOWED_RIGHT_SIDE,FASTBALL_VELO_MIN,FASTBALL_VELO_MAX,FB_PITCH_TYPE,TOTAL_SWINGS_FASTBALL,SWINGS_AND_MISSES_FASTBALL,CHASE_SWINGS_FASTBALL,HARD_CONTACT_FASTBALL,BREAKING_BALL_VELO_MIN,BREAKING_BALL_VELO_MAX,BB_PITCH_TYPE,TOTAL_SWINGS_BREAKING_BALL,SWINGS_AND_MISSES_BREAKING_BALL,CHASE_SWINGS_BREAKING_BALL,HARD_CONTACT_BREAKING_BALL,THIRD_PITCH_VELO_MIN,THIRD_PITCH_VELO_MAX,THIRD_PITCH_TYPE,TOTAL_SWINGS_THIRD_PITCH,SWINGS_AND_MISSES_THIRD_PITCH,CHASE_SWINGS_THIRD_PITCH,HARD_CONTACT_THIRD_PITCH,FOURTH_PITCH_VELO_MIN,FOURTH_PITCH_VELO_MAX,FOURTH_PITCH_TYPE,TOTAL_SWINGS_FOURTH_PITCH,SWINGS_AND_MISSES_FOURTH_PITCH,CHASE_SWINGS_FOURTH_PITCH,HARD_CONTACT_FOURTH_PITCH,SCOUTING_NOTES,INJURY_NOTES,CHARACTER_NOTES,PITCHING_NOTES,FIELDING_NOTES,ATHLETE_NOTES,VIDEO_EXISTS,SCHOOL_ID,SCOUT_ID,GAME_KEY,MATCH_ID,-,DIVISION,DATE,AGE,FIRST&LAST,STRIKE %,K/9,BB/9,MISS%,CHASE%,FB MISS%,FB CHASE%,BB MISS%,BB CHASE%,NameHSGradYR,,,
Reggie,Meyer,4/27/2018,RS-Jr.,Charlie Riggs,University of Minnesota-Twin Cities,Big 10,1,76,210,P,0,R,L,The Ohio State University,Big 10,"University of Minnesota, Twin Cities_AT_The Ohio State University_04/27/2018",8,7,1,0,2,0,0,0,0,69.6,16,2,0,92,0,0,0,2,4,1,83,90,4-Seam,31,3,2,0,75,78,Curveball,4,3,3,0,78,82,Changeup,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,95,,1245,,01,43217,23,Reggie Meyer,0.0,0.0,2.3,14.0,11.6,9.7,6.5,75.0,75.0,ReggieMeyer2014,,,
Luke,VanLanen,4/27/2018,Sr.,David_Gerth,Valparaiso University,0,,73,205,P,0,R,R,Dallas Baptist University,0,0,1,1,2,3,1,0,0,0,0,0,0,1,0,15,0,0,0,1,0,0,86,90,2-Seam,3,1,0,0,74,79,Slider,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Luke VanLanen is a right handed pitcher who is a senior at Valparaiso University. Throws a high 80s fastball that tops out at 90 with above average movement, and below average control. His slider is average with above average tilt and average control. Sli",0,0,0,0,0,0,302,46,,2465,,?,43217,23,Luke VanLanen,0.0,0.0,9.0,28.6,0.0,33.3,0.0,25.0,0.0,LukeVanLanen2014,,,
Aaron,Mutter,4/27/2018,So.,Dylan_Anderson,Winona State University,0,,76,240,P,0,R,R,Concordia-St. Paul,0,0,6,5,2,0,2,0,0,0,0,0,4,10,0,94,0,0,0,3,1,1,82,88,4seam,30,5,1,1,71,77,slurve,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Mutter throws from a high 3/4 or over the top arm slot. He's tall with poor velocity and generates fly balls. Obvious comparison is Chris Young. He's raw and unskilled with little feel for his pitches. Some upside exists because he is tall, could add weig",0,0,0,0,0,0,362,10,,1675,,?,43217,21,Aaron Mutter,0.0,0.0,3.0,17.6,5.9,16.7,3.3,25.0,25.0,AaronMutter2016,,,
Bradley,Gonzales,4/27/2018,Jr.,David_Gerth,Dallas Baptist University,0,,73,259,P,0,R,R,Valparaiso University,0,0,1,2,1,0,1,0,0,0,0,0,1,1,0,28,0,0,0,2,0,0,90,94,4-Seam,13,5,0,0,3,76,Curveball,0,0,0,0,84,86,Splitter,2,1,1,1,0,0,0,0,0,0,0,"Bradley Gonzales is a right handed pitcher in his junior year at Dallas Baptist. Has a fastball, curveball, and changeup arsenal. His fastball sits low 90s, but has hit upper 90s in other outing, and has solid arm side run. The curveball flashes above ave",0,0,0,0,0,0,299,46,,641,,?,43217,22,Bradley Gonzales,0.0,0.0,9.0,40.0,6.7,38.5,0.0,-,-,BradleyGonzales2015,,,
Samuel,Finnerty,4/26/2018,Jr.,Maddox Steward,The University of Alabama,Southeastern Conference,1,72,220,P,OF,R,R,University of Arkansas,SEC,University of Alabama_AT_University of Arkansas_04/26/2018,6,10,7,0,1,0,0,0,0,59,5,10,0,100,0,0,0,2,3,6,81,89,4-Seam,32,2,0,6,68,76,Curveball,9,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Stocky build. Has a below average fastball that he uses often without a above average off-speed pitch to complement it. Is able to escape innings by working around the plate but tends to leave pitches up and over the plate.,0,0,0,0,0,0,,111,,602,,01,43216,22,Samuel Finnerty,0.0,0.0,1.5,4.9,0.0,6.3,0.0,0.0,0.0,SamuelFinnerty2015,,,
Tarik,Skubal,4/26/2018,RS-Jr.,Ben Pickett,Seattle University,Western Athletic Conference,1,75,225,P,0,L,L,"California State University, Bakersfield",Western Athletic Conference,"California State University, Bakersfield_AT_Seattle University_04/27/2018",7,7,5,0,1,0,0,0,0,66,8,9,0,103,0,0,0,3,2,2,88,94,4-seam,24,2,0,4,73,76,Curveball,13,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1790,90,,1253,,01,43216,23,Tarik Skubal,0.0,0.0,1.3,10.8,0.0,8.3,0.0,15.4,0.0,TarikSkubal2014,,,
Chase,Adkins,4/26/2018,Sr.,Kasen Rainey,University of Georgia,Southeastern Conference,1,71,180,P,0,R,R,University of Tennessee,Southeastern Conference,University of Tennessee_AT_University of Georgia_04/27/2018,6,6,4,0,2,0,0,0,0,62,7,3,0,93,0,0,0,3,1,2,86,90,2-Seam,17,8,1,5,74,77,Curveball,6,3,2,1,74,78,Changeup,3,1,0,0,0,0,0,0,0,0,0,I love the way Adkins competes on the mound but he lacks the stuff to perform highly at the next level. Possibly a guy who gets drafted in late rounds and plays some in the minors because of ability to fill up the zone. Low ceiling and shouldn't be projec,0,0,0,0,0,0,572,91,,1892,,01,43216,23,Chase Adkins,0.0,0.0,3.0,46.2,11.5,47.1,5.9,50.0,33.3,ChaseAdkins2014,,,
Reid,Morgan,4/26/2018,So.,Ketzy Garcia,San Jacinto Community College,Southwest Junior College Conference,,74,192,P,0,R,R,Blinn College,Southwest Junior College Conference,Blinn College_AT_San Jacinto College-North_04/26/2018,3,2,0,0,1,0,0,0,0,56,3,3,0,50,0,0,0,0,1,1,90,95,2-Seam,10,4,0,2,83,86,Slider,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,45,,1666,,?,43216,21,Reid Morgan,0.0,0.0,3.0,28.6,14.3,40.0,0.0,0.0,50.0,ReidMorgan2016,,,
Alan,Strong,4/26/2018,Sr.,Scotty Naughton,University of Nevada-Las Vegas,Mountain West Conference,1,75,195,P,0,R,R,San Diego State University,Mountain West,"University of Nevada, Las Vegas_AT_San Diego State University_04/26/2018",8,6,1,0,0,0,0,0,0,70,7,12,0,92,0,0,0,1,2,3,89,92,2-Seam,31,6,2,4,71,74,Slider,8,4,4,1,79,81,Changeup,4,0,0,0,0,0,0,0,0,0,0,"Great command, FB sat at 90 all game, breaking ball below average",0,0,0,0,0,0,,86,,2429,,01,43216,23,Alan Strong,0.0,0.0,0.0,23.3,14.0,19.4,6.5,50.0,50.0,AlanStrong2014,,,
Aaron,George,4/26/2018,So.,Ketzy Garcia,San Jacinto Community College,Southwest Junior College Conference,,77,230,P,0,R,R,Blinn College,Southwest Junior College Conference,Blinn College_AT_San Jacinto College-North_04/26/2018,1.67,1,0,0,1,0,0,0,0,57.9,2,1,0,38,0,0,0,0,1,0,90,92,2-Seam,10,3,3,2,81,85,Slider,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,45,,1490,,?,43216,21,Aaron George,0.0,0.0,5.4,38.5,30.8,30.0,30.0,66.7,33.3,AaronGeorge2016,,,
Jacob,Cantleberry,4/26/2018,So.,Ketzy Garcia,San Jacinto Community College,Southwest Junior College Conference,,73,205,P,0,L,R,Blinn College,Southwest Junior College Conference,Blinn College_AT_San Jacinto College-North_04/26/2018,4,4,1,0,3,0,0,0,0,57.3,2,5,0,82,0,0,0,2,1,1,87,89,2-Seam,11,2,0,4,76,79,Curveball,11,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,45,,1379,,?,43216,21,Jacob Cantleberry,0.0,0.0,6.8,36.4,4.5,18.2,0.0,54.5,9.1,JacobCantleberry2016,,,
Joe,Ryan,4/26/2018,So.,Russ Morgan,California State University-Stanislaus,California Collegiate Athletic Association,,74,220,RHS,0,R,R,Cal State Dominguez Hills,California Collegiate Athletic Association,"California State University, Stanislaus_AT_California State University, Dominguez Hills_04/26/2018",6,9,8,0,0,0,0,0,0,75,3,8,0,90,0,0,0,0,4,4,87,93,2_Seam,25,0,0,5,71,75,11_5,9,1,1,2,76,80,CH,7,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,80,,1742,,?,43216,21,Joe Ryan,0.0,0.0,0.0,4.9,2.4,0.0,0.0,11.1,11.1,JoeRyan2016,,,
Nathan,Ortiz,4/26/2018,Fr.,Matt Johnson,Bakersfield College,California Community College Athletic Association,JC,70,150,P,0,R,R,West Los Angeles College,California Community College Athletic Associaion,Bakersfield College_AT_West Los Angeles College_04/27/2018,7,6,2,0,2,0,0,0,0,70.6,5,7,0,109,0,0,0,1,1,4,80,85,2-Seam,43,12,8,5,66,72,Curveball,5,1,1,0,75,79,Changeup,5,2,1,0,0,0,0,0,0,0,0,2 seam movement helped his fastball play up for his velocity. Would run fastball in on the hands of right handed batters. Appeared to drop arm slot on CB. CH showed similar movement to FB but 5mph slower.,0,0,0,0,0,0,102,61,,231,,JC,43216,20,Nathan Ortiz,0.0,0.0,2.6,28.3,18.9,27.9,18.6,20.0,20.0,NathanOrtiz2017,,,
Ethan,Elliot,4/26/2018,Jr.,Kelly Ramsey,Lincoln Memorial University,SAC,2,75,160,P,0,L,L,Carson-Newman University,SAC DII,Lincoln Memorial University_AT_Carson-Newman University_04/26/2018,7,8,2,2,1,0,0,0,0,67,8,8,0,100,0,0,0,4,3,1,80,87,4-Seam,28,9,3,5,66,70,Curveball,18,8,4,1,73,77,Slider,9,0,3,2,0,0,0,0,0,0,0,"Ethan has a fluid and effortless delivery, has really good command of all 3 of his pitches. Curveball has sweeping action away from lefties and he utilizes it often. Varies speeds on his FB from 80-87. He has improved his FB a couple mph each of his past",0,0,0,0,0,0,1133,94,,582,,02,43216,22,Ethan Elliot,0.0,0.0,1.3,30.9,18.2,32.1,10.7,44.4,22.2,EthanElliot2015,,,
Ivan,Torres,4/26/2018,Jr.,Davis Salzman,Benedictine University at Mesa,California Pacific Conference,NAIA,0,180,P,0,L,0,Marymount California University,California Pacific Conference,Benedictine University at Mesa_AT_Marymount California University_04/27/2018,6,6,1,0,1,0,0,0,0,65,4,6,0,99,0,0,0,3,2,1,84,88,4-Seam,32,10,7,2,72,75,Curveball,11,4,5,0,76,78,Changeup,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147,101,,1050,,NAIA,43216,22,Ivan Torres,0.0,0.0,1.5,34.1,29.5,31.3,21.9,36.4,45.5,IvanTorres2015,,,
Jacob,Alcorn,4/26/2018,So.,Davis Salzman,Long Beach City College,California Community College Athletic Association,JC,0,210,P,0,R,0,Los Angeles Harbor College,California Community College Athletic Association,Long Beach City College_AT_Los Angeles Harbor College_04/26/2018,5,11,6,2,2,0,0,0,0,59,5,6,0,76,0,0,0,5,3,3,80,83,4-Seam,21,1,0,2,69,71,Curveball,7,1,1,0,74,76,Slider,5,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1153,101,,1304,,JC,43216,21,Jacob Alcorn,0.0,0.0,3.6,15.2,12.1,4.8,0.0,14.3,14.3,JacobAlcorn2016,,,
Nic,Laio,4/26/2018,Jr.,Brendan_Cach,Western Michigan University,0,,77,205,P,0,R,R,Eastern Michigan,0,0,7.67,2,0,0,1,0,0,0,0,0,8,4,0,109,0,0,0,2,0,0,86,91,4-seam,29,6,5,2,74,77,Slider,12,5,9,0,80,82,Changeup,8,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,273,128,,760,,?,43216,22,Nic Laio,0.0,0.0,1.2,26.5,38.8,20.7,17.2,41.7,75.0,NicLaio2015,,,
Russell,Grant,4/25/2018,So.,Scotty Naughton,Palomar College,Pacific Coast,JC,72,170,P,0,L,L,Grossmont College,Pacific Coast,Palomar College_AT_Grossmont College_04/26/2018,5,6,3,0,1,0,0,0,0,65,7,3,0,88,0,0,0,3,2,1,84,88,4-seam,27,6,0,2,74,77,Curveball,6,2,2,1,77,79,Changeup,7,5,5,0,0,0,0,0,0,0,0,"Can throw all pitches for strikes at any time, Very good command, pitch to contact type pitcher, a lot of soft contact, Plus changeup",0,0,0,0,0,0,1552,86,,1505,,JC,43215,21,Russell Grant,0.0,0.0,1.8,32.5,17.5,22.2,0.0,33.3,33.3,RussellGrant2016,,,
Colan,Treml,4/25/2018,Jr.,Collin Kannenberg,University of Wisconsin-Oshkosh,Wisconsin Intercollegiate Athletic Conference,3,74,200,P,0,R,R,University of Wisconsin-Whitewater,Wisconsin Intercollegiate Athletic Conference,University of Wisconsin Oshkosh_AT_University of Wisconsin-Whitewater_04/25/2018,9,3,1,1,1,0,0,0,0,72,11,9,0,108,0,0,0,1,1,1,84,86,4-Seam,16,1,1,3,66,72,Curveball,13,5,7,0,78,83,Changeup,14,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2259,64,,2375,,03,43215,22,Colan Treml,0.0,0.0,1.0,20.9,25.6,6.3,6.3,38.5,53.8,ColanTreml2015,,,
Patrick,Madden,4/25/2018,Fr.,Brandon Arel,Lasell College,Great Northeast Athletic Conference,3,72,205,P,0,R,R,Dean College,New England Collegiate Conference,Dean College_AT_Lasell College_04/24/2018,7,1,1,0,4,0,0,0,0,64,7,6,0,81,0,0,0,1,0,0,78,81,4-Seam,19,1,1,5,71,73,Curveball,8,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1083,5,,184,,03,43215,20,Patrick Madden,0.0,0.0,5.1,18.5,11.1,5.3,5.3,50.0,25.0,PatrickMadden2017,,,
Mason,Fox,4/24/2018,Jr.,Maddy Craft,Gardner-Webb University,Big South,1,74,190,P,P,R,R,Appalachian State University,Sun Belt,Appalachian State University_AT_Gardner-Webb University_04/25/2018,1,0,0,0,0,0,0,0,0,62,0,0,0,13,0,0,0,0,0,0,87,93,4 seam,6,3,1,1,0,0,0,0,0,0,0,80,84,Changeup,1,1,0,0,0,0,0,0,0,0,0,"A very aggressive hitter. Sees pitches well, is a solid reliever as well. Smooth swing, confident at the plate. Very athletic, good wheels and a smart baserunner. Impressive in the outfield, makes great plays and attempts.",0,0,0,0,0,0,754,29,,613,,01,43214,22,Mason Fox,0.0,0.0,0.0,57.1,14.3,50.0,16.7,-,-,MasonFox2015,,,
Kaylor,Chafin,4/24/2018,Sr.,Tyler Tumbleson,Texas A & M University-College Station,Southeastern Conference,1,71,180,P,0,L,L,Abilene Christian University,Southland Conference,Abilene Christian University_AT_Texas A&M_04/24/2018,3,1,0,1,0,0,0,0,0,68.4,3,3,0,38,0,0,0,0,0,1,85,89,4-Seam,12,0,0,1,77,83,Curveball,7,4,4,0,81,81,Changeup,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,119,,1982,,01,43214,23,Kaylor Chafin,0.0,0.0,0.0,23.8,19.0,0.0,0.0,57.1,57.1,KaylorChafin2014,,,
Tyler,Johnson,4/24/2018,Jr.,Maddy Craft,Gardner-Webb University,Big South,1,72,185,P,0,R,R,Appalachian State University,Sun Belt,Appalachian State University_AT_Gardner-Webb University_04/25/2018,1,0,0,1,1,0,0,0,0,39,1,0,0,18,0,0,0,0,0,0,88,95,4 seam,3,1,0,1,80,86,Curveball,1,1,0,0,73,79,Slider,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,754,29,,722,,01,43214,22,Tyler Johnson,0.0,0.0,9.0,60.0,0.0,33.3,0.0,100.0,0.0,TylerJohnson2015,,,
Wyatt,Trautwein,4/24/2018,Sr.,Robert Frey,University of Illinois at Chicago,Horizon League,1,76,210,P,0,R,R,Northwestern University,Big Ten Conference,Northwestern University_AT_University of Illinois at Chicago_04/24/2018,4.33,2,1,0,3,0,0,0,0,59.4,8,3,0,64,0,0,0,0,2,0,88,91,2-Seam,22,1,0,4,74,77,Curveball,4,1,0,0,80,82,Changeup,0,0,0,0,0,0,0,0,0,0,0,"Trautwein is a tall, lanky pitcher with some build. Throws over-the-top with a clean arm action, however with a short leg kick. Sinker sat 88-91 with late arm side movement(reached 92 a few times) and curveball was of 10-4 tilt. Induced a lot of groundbal",0,0,0,0,0,0,2160,42,,2456,,01,43214,23,Wyatt Trautwein,0.0,0.0,6.2,7.7,0.0,4.5,0.0,25.0,0.0,WyattTrautwein2014,,,
Drew,Zmuda,4/24/2018,Fr.,Ryan Hutchinson,Grand Canyon University,Western Athletic Conference,1,76,195,P,0,R,R,University of New Mexico,Moutain West,University of New Mexico_AT_Grand Canyon University_04/24/2018,3,2,0,1,2,0,0,0,0,55,1,4,0,60,0,0,0,2,0,0,82,88,4-Seam,20,4,12,1,64,73,Curveball,1,0,1,0,73,75,Changeup,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,791,56,,352,,01,43214,20,Drew Zmuda,0.0,0.0,6.0,21.7,60.9,20.0,60.0,0.0,100.0,DrewZmuda2017,,,
Ryan,Knowles,4/24/2018,Jr.,Justin Herbert,Abilene Christian University,Southland Conference,1,71,183,P,0,R,R,Texas A&M,Southeastern Conference,Abilene Christian University_AT_Texas A&M_04/24/2018,3,4,4,1,4,0,0,0,0,60.4,2,6,0,48,0,0,0,2,1,1,87,92,4-Seam,15,1,1,1,78,83,Curveball,2,1,1,0,81,83,Changeup,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,54,,745,,01,43214,22,Ryan Knowles,0.0,0.0,12.0,11.8,11.8,6.7,6.7,50.0,50.0,RyanKnowles2015,,,
Sebastian,Sanchez,4/23/2018,Sr.,Andrew Pop,California State University-Long Beach,Big West,,73,190,P,0,R,0,University of Southern California,Pacific-12 Conference,Long Beach State University_AT_University of Southern California_04/24/2018,1.33,2,1,0,2,0,0,0,0,48.1,2,2,0,27,0,0,0,0,1,1,85,92,2-Seam,3,0,0,1,74,75,Slider,1,0,1,0,69,69,Curveball,1,0,0,0,77,82,Changeup,1,0,1,0,0,0,0,0,0,0,0,,91,,2374,,?,43213,23,Sebastian Sanchez,0.0,0.0,13.5,0.0,33.3,0.0,0.0,0.0,100.0,SebastianSanchez2014,,,
Kenneth,Haus,4/23/2018,So.,Russ Morgan,El Camino College-Compton Center,South Coast Conference-south,,70,175,RHS,0,R,R,Compton College,South Coast Conference-south,Compton College_AT_El Camino College_04/23/2018,8,2,0,0,2,0,0,0,0,64,10,3,0,102,0,0,0,1,1,0,86,91,4_Seam,23,1,0,2,74,79,11_5,8,4,3,0,77,80,Slider,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,482,80,,1527,,?,43213,21,Kenneth Haus,0.0,0.0,2.3,20.0,14.3,4.3,0.0,50.0,37.5,KennethHaus2016,,,
Alex,Haynes,4/23/2018,So.,Zane Moran,Walters State Community College,Tennessee Community College Athletic Association,JC,75,205,P,0,R,R,Tusculum College,South Atlantic Conference,Walters State Community College_AT_Tusculum College_04/23/2019,3,1,1,0,3,0,0,0,0,58.1,0,0,0,62,0,0,0,0,0,1,89,93,4-Seam,17,10,4,1,69,72,Slider,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Haynes' stuff is presently major league average or better, but his control is well below average. Standing on the first base side of the rubber, he works exculsively from the stretch. There is some effort to his delivery, but he is athletic enough that he",0,0,0,0,0,0,2322,81,,1528,,JC,43213,21,Alex Haynes,0.0,0.0,9.0,58.8,23.5,58.8,23.5,-,-,AlexHaynes2016,,,
Javier,Olivio,4/23/2018,Fr.,Scotty Naughton,San Diego Mesa College,Pacific Coast,JC,69,160,P,0,L,L,College of the Desert,Pacific Coast,College of the Desert_AT_San Diego Mesa College_04/24/2018,0.67,1,0,0,0,0,0,0,0,53,0,0,0,17,0,0,0,0,0,1,77,81,2-Seam,4,1,0,0,67,70,Slider,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Small kid, has room to grow. Could add 5-6 MPH on fastball, needs simple mechanics to help with control",0,0,0,0,0,0,1764,86,,229,,JC,43213,20,Javier Olivio,0.0,0.0,0.0,25.0,0.0,25.0,0.0,-,-,JavierOlivio2017,,,
Mitchell,Woelfe,4/23/2018,HS-Jr.,Collin Kannenberg,Janesville Craig High School,WI,HS,72,185,P,0,R,R,Middleton High School,WI,Middleton High School_AT_Janesville Craig High School_04/23/2018,6,7,3,0,2,0,0,0,0,59,5,7,0,101,0,0,0,6,1,0,78,85,2-Seam,27,7,7,7,68,71,Curveball,3,0,2,0,72,75,Changeup,5,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,965,64,,1521,,HS,43213,18,Mitchell Woelfe,0.0,0.0,3.0,22.9,31.4,25.9,25.9,0.0,66.7,MitchellWoelfe2019,,,
Zack,Wolfe,4/22/2018,Jr.,Ben Pickett,Seattle University,Western Athletic Conference,1,0,175,P,0,R,R,The University of Texas Rio Grande Valley,Western Athletic Conference,The University of Texas Rio Grande Valley_AT_Seattle University_04/22/2018,0.33,1,0,0,3,0,0,0,0,55,1,4,0,62,0,0,0,1,0,0,90,93,4-Seam,22,6,0,2,76,80,0,6,4,0,0,84,84,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1790,90,,1096,,01,43212,22,Zack Wolfe,0.0,0.0,81.8,33.3,0.0,27.3,0.0,66.7,0.0,ZackWolfe2015,,,
Riley,McCauley,4/22/2018,Jr.,Hugh Belisario,Michigan State University,Big 10,1,72,205,P,0,R,R,Northwestern University,Big 10,Michigan State University_AT_Northwestern University_04/22/2018,2,2,0,0,0,0,0,0,0,65,0,2,0,37,0,0,0,1,0,1,85,92,4-Seam,13,3,0,2,0,0,0,0,0,0,0,77,82,Changeup,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1296,12,,810,,01,43212,22,Riley McCauley,0.0,0.0,0.0,28.6,0.0,23.1,0.0,-,-,RileyMcCauley2015,,,
Durbin,Feltman,4/22/2018,Jr.,Caleb Watkins,Texas Christian University,Big 12,1,72,190,P,0,R,R,Baylor University,Big 12,Texas Christian University_AT_Baylor University_04/22/2018,1,0,0,0,0,0,0,0,0,70,0,1,0,0,0,0,0,0,0,0,93,97,0,5,3,1,0,83,84,0,0,0,0,0,81,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2030,122,,595,,01,43212,22,Durbin Feltman,0.0,0.0,0.0,60.0,20.0,60.0,20.0,-,-,DurbinFeltman2015,,,
Troy,Montemayor,4/22/2018,Sr.,Caleb Watkins,Baylor University,Big 12,1,71,160,P,0,R,R,Texas Christian University,Big 12,Texas Christian University_AT_Baylor University_04/22/2018,1,1,0,0,0,0,0,0,0,64.3,2,0,0,0,0,0,0,0,1,0,88,90,0,3,1,0,1,79,80,0,2,0,0,1,79,83,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,122,,2271,,01,43212,23,Troy Montemayor,0.0,0.0,0.0,16.7,16.7,33.3,0.0,0.0,0.0,TroyMontemayor2014,,,
Andrew,Karp,4/22/2018,RS-Jr.,Gerry Leung,Florida State University,Colonial Athletic Association,1,74,225,P,0,R,R,Boston College,Colonial Athletic Association,Florida State University_AT_Boston College_04/22/2018,6,6,1,1,4,0,0,0,0,63.92,2,8,0,97,0,0,0,4,1,1,86,93,2-Seam,22,2,0,3,76,82,Slider,19,9,9,0,79,82,Changeup,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,704,68,,1238,,01,43212,23,Andrew Karp,0.0,0.0,6.0,27.9,23.3,9.1,0.0,47.4,47.4,AndrewKarp2014,,,
Mitch,McIntyre,4/22/2018,Sr.,Andrew Stockmann,Tabor College,Kansas Collegiate Athletic Conference,NAIA,75,200,P,0,R,R,Friends University,Kansas Collegiate Athletic Conference,Tabor College_AT_Friends University_04/22/2018,7,6,3,2,3,0,0,0,0,66.4,9,4,0,0,0,0,0,2,3,1,88,92,0,25,5,2,3,70,77,0,9,1,3,0,81,83,0,0,0,0,0,85,87,0,5,0,0,1,0,0,0,0,0,0,0,2007,112,,12148,,NAIA,43212,23,Mitch McIntyre,0.0,0.0,3.9,15.4,12.8,20.0,8.0,11.1,33.3,MitchMcIntyre2014,,,
Ryan,Randel,4/22/2018,Jr.,Koby Farries,University of Houston,American Athletic Conference,1,79,195,P,0,R,R,Wichita State University,American Athletic Conference,Wichita State University_AT_University of Houston_04/22/2018,5.67,4,1,0,3,0,0,0,0,54.1,6,8,0,0,0,0,0,2,1,1,84,89,0,17,2,0,1,74,78,0,8,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2158,38,,934,,01,43212,22,Ryan Randel,0.0,0.0,4.8,24.0,12.0,11.8,0.0,50.0,37.5,RyanRandel2015,,,
Josh,Riggs,4/22/2018,So.,Mason Ippel,Alma College,Michigan Intercollegiate Athletic Association,3,77,225,P,1B,R,R,Olivet College,Michigan Intercollegiate Athletic Association,Olivet College_AT_Alma College_04/20/2018,7,3,0,0,0,0,0,0,0,78.6,4,7,0,98,0,0,0,2,0,1,82,88,4-Seam,31,4,0,1,69,77,Curveball,13,5,4,0,75,80,Changeup,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,57,,1728,,03,43212,21,Josh Riggs,0.0,0.0,0.0,19.1,10.6,12.9,0.0,38.5,30.8,JoshRiggs2016,,,
Rees,Viersen,4/22/2018,Fr.,Jarod Bacon,Washington University in St Louis,University Athletic Association,,74,185,P,0,R,L,Case Western Reserve University,University Athletic Association,Case Western Reserve University_AT_Washington University in St. Louis_04/22/2018,6,5,2,1,3,0,0,0,0,61.5,5,5,0,0,0,0,0,1,4,0,78,85,0,17,1,0,3,69,74,0,11,8,8,1,75,77,0,9,3,3,0,74,78,0,3,2,0,0,0,0,0,0,0,0,0,,10,,323,,?,43212,20,Rees Viersen,0.0,0.0,4.5,35.0,27.5,5.9,0.0,72.7,72.7,ReesViersen2017,,,
